Pt name,North,East,Elevation,HA,VA,SD,Time,Date,Code
nor3-365,5182414.348,245720.216,88.083,,,,15:31:04,2023-07-04,
nor3-366,5182413.134,245721.077,88.063,,,,15:31:04,2023-07-04,
nor3-367,5182412.108,245721.812,88.060,,,,15:31:09,2023-07-04,
nor3-368,5182411.504,245722.356,88.060,,,,15:31:10,2023-07-04,
nor3-369,5182411.245,245722.851,88.042,,,,15:31:20,2023-07-04,
nor3-370,5182411.569,245724.140,87.999,,,,15:31:20,2023-07-04,
nor3-371,5182412.163,245725.450,87.981,,,,15:31:20,2023-07-04,
nor3-372,5182412.849,245726.625,88.029,,,,15:31:20,2023-07-04,
nor3-373,5182413.692,245727.844,88.057,,,,15:31:26,2023-07-04,
nor3-374,5182414.622,245729.000,88.051,,,,15:31:26,2023-07-04,
nor3-375,5182415.580,245730.060,88.049,,,,15:31:27,2023-07-04,
nor3-376,5182416.645,245731.105,88.063,,,,15:31:27,2023-07-04,
nor3-377,5182417.691,245732.078,88.030,,,,15:31:27,2023-07-04,
nor3-378,5182420.228,245734.240,88.132,,,,15:31:27,2023-07-04,
nor3-379,5182421.294,245734.533,88.138,,,,15:31:27,2023-07-04,
nor3-380,5182422.580,245734.845,88.132,,,,15:31:27,2023-07-04,
nor3-381,5182423.863,245735.062,88.145,,,,15:31:28,2023-07-04,
nor3-382,5182425.220,245735.283,88.173,,,,15:31:28,2023-07-04,
nor3-383,5182426.599,245735.323,88.182,,,,15:31:28,2023-07-04,
nor3-384,5182427.916,245735.406,88.167,,,,15:31:28,2023-07-04,
nor3-385,5182429.058,245735.372,88.166,,,,15:31:30,2023-07-04,
nor3-386,5182430.172,245735.183,88.164,,,,15:31:30,2023-07-04,
nor3-387,5182431.373,245734.816,88.198,,,,15:31:30,2023-07-04,
nor3-388,5182432.487,245734.358,88.184,,,,15:31:30,2023-07-04,
nor3-389,5182433.547,245733.811,88.174,,,,15:31:31,2023-07-04,
nor3-390,5182434.486,245733.242,88.178,,,,15:31:31,2023-07-04,
nor3-391,5182435.192,245732.777,88.170,,,,15:31:31,2023-07-04,
nor3-392,5182435.816,245732.335,88.181,,,,15:31:32,2023-07-04,
nor3-393,5182436.644,245731.650,88.213,,,,15:31:33,2023-07-04,
nor3-394,5182436.890,245731.420,88.208,,,,15:31:34,2023-07-04,
nor3-395,5182437.318,245730.981,88.223,,,,15:31:35,2023-07-04,
nor3-396,5182437.624,245730.648,88.203,,,,15:31:36,2023-07-04,
nor3-397,5182437.884,245730.336,88.203,,,,15:31:37,2023-07-04,
nor3-398,5182438.412,245729.706,88.215,,,,15:31:38,2023-07-04,
nor3-399,5182439.472,245728.553,88.217,,,,15:31:39,2023-07-04,
nor3-400,5182440.420,245727.590,88.244,,,,15:31:40,2023-07-04,
nor3-401,5182441.381,245726.629,88.233,,,,15:31:41,2023-07-04,
nor3-402,5182442.359,245725.655,88.251,,,,15:31:42,2023-07-04,
nor3-403,5182443.218,245724.819,88.274,,,,15:31:43,2023-07-04,
nor3-404,5182444.037,245724.037,88.275,,,,15:31:44,2023-07-04,
nor3-405,5182445.065,245723.108,88.301,,,,15:31:45,2023-07-04,
nor3-406,5182446.036,245722.537,88.296,,,,15:31:46,2023-07-04,
nor3-407,5182447.063,245722.044,88.260,,,,15:31:47,2023-07-04,
nor3-408,5182448.249,245721.535,88.241,,,,15:31:48,2023-07-04,
nor3-409,5182449.648,245721.041,88.269,,,,15:31:49,2023-07-04,
nor3-410,5182451.082,245720.570,88.302,,,,15:31:50,2023-07-04,
nor3-411,5182452.470,245720.216,88.315,,,,15:31:51,2023-07-04,
nor3-412,5182453.732,245720.068,88.275,,,,15:31:52,2023-07-04,
nor3-413,5182454.635,245720.054,88.303,,,,15:31:53,2023-07-04,
nor3-414,5182455.555,245719.818,88.350,,,,15:31:54,2023-07-04,
nor3-415,5182456.667,245719.334,88.281,,,,15:31:55,2023-07-04,
nor3-416,5182457.910,245718.569,88.258,,,,15:31:56,2023-07-04,
nor3-417,5182459.052,245718.047,88.214,,,,15:31:57,2023-07-04,
nor3-418,5182460.351,245717.631,88.258,,,,15:31:58,2023-07-04,
nor3-419,5182461.399,245717.185,88.217,,,,15:31:59,2023-07-04,
nor3-420,5182462.753,245716.451,88.233,,,,15:32:00,2023-07-04,
nor3-421,5182464.081,245715.765,88.209,,,,15:32:01,2023-07-04,
nor3-422,5182465.059,245715.134,88.166,,,,15:32:02,2023-07-04,
nor3-423,5182465.993,245714.364,88.220,,,,15:32:03,2023-07-04,
nor3-424,5182466.255,245714.246,88.206,,,,15:32:04,2023-07-04,
nor3-425,5182466.372,245714.158,88.225,,,,15:32:05,2023-07-04,
nor3-426,5182466.406,245714.131,88.232,,,,15:32:06,2023-07-04,
nor3-427,5182467.514,245713.249,88.215,,,,15:32:07,2023-07-04,
nor3-428,5182468.346,245712.416,88.175,,,,15:32:08,2023-07-04,
nor3-429,5182469.150,245711.687,88.120,,,,15:32:09,2023-07-04,
nor3-430,5182477.479,245706.803,88.060,,,,15:32:23,2023-07-04,
nor3-431,5182477.479,245706.805,88.049,,,,15:32:24,2023-07-04,
nor3-432,5182477.479,245706.807,88.048,,,,15:32:25,2023-07-04,
nor3-433,5182477.478,245706.808,88.048,,,,15:32:26,2023-07-04,
nor3-434,5182477.479,245706.806,88.045,,,,15:32:27,2023-07-04,
nor3-435,5182477.479,245706.803,88.054,,,,15:32:28,2023-07-04,
nor3-436,5182477.482,245706.805,88.051,,,,15:32:29,2023-07-04,
nor3-437,5182477.477,245706.807,88.052,,,,15:32:30,2023-07-04,
nor3-438,5182477.475,245706.806,88.048,,,,15:32:31,2023-07-04,
nor3-439,5182477.472,245706.807,88.046,,,,15:32:32,2023-07-04,
nor3-440,5182477.479,245706.808,88.046,,,,15:32:33,2023-07-04,
nor3-441,5182477.481,245706.808,88.053,,,,15:32:34,2023-07-04,
nor3-442,5182477.483,245706.806,88.059,,,,15:32:35,2023-07-04,
nor3-443,5182477.486,245706.810,88.057,,,,15:32:36,2023-07-04,
nor3-444,5182477.482,245706.811,88.054,,,,15:32:37,2023-07-04,
nor3-445,5182477.481,245706.811,88.042,,,,15:32:38,2023-07-04,
nor3-446,5182477.478,245706.808,88.035,,,,15:32:39,2023-07-04,
nor3-447,5182477.479,245706.807,88.030,,,,15:32:40,2023-07-04,
nor3-448,5182477.481,245706.807,88.029,,,,15:32:41,2023-07-04,
nor3-449,5182477.480,245706.813,88.039,,,,15:32:42,2023-07-04,
nor3-450,5182477.477,245706.808,88.050,,,,15:32:43,2023-07-04,
nor3-451,5182477.482,245706.813,88.059,,,,15:32:44,2023-07-04,
nor3-452,5182477.482,245706.811,88.048,,,,15:32:45,2023-07-04,
nor3-453,5182477.481,245706.813,88.038,,,,15:32:46,2023-07-04,
nor3-454,5182477.478,245706.810,88.032,,,,15:32:47,2023-07-04,
nor3-455,5182477.477,245706.810,88.040,,,,15:32:48,2023-07-04,
nor3-456,5182477.482,245706.809,88.038,,,,15:32:49,2023-07-04,
nor3-457,5182477.485,245706.811,88.042,,,,15:32:50,2023-07-04,
nor3-458,5182477.481,245706.812,88.049,,,,15:32:51,2023-07-04,
nor3-459,5182477.479,245706.814,88.049,,,,15:32:52,2023-07-04,
nor3-460,5182477.479,245706.813,88.049,,,,15:32:53,2023-07-04,
nor3-461,5182477.481,245706.812,88.040,,,,15:32:54,2023-07-04,
nor3-462,5182477.485,245706.812,88.035,,,,15:32:55,2023-07-04,
nor3-463,5182477.475,245706.813,88.026,,,,15:32:56,2023-07-04,
nor3-464,5182477.482,245706.812,88.042,,,,15:32:57,2023-07-04,
nor3-465,5182477.481,245706.812,88.044,,,,15:32:58,2023-07-04,
